age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
29,Private,160731,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
41,Self-employed,254818,Masters,14,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,Peru,<=50K
45,Private,295046,High School Grad,9,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
33,Self-employed,295621,Bachelors,13,Married,Prof-specialty,Husband,Black,Male,0,0,25,United-States,>50K
38,Private,133586,High School Grad,9,Married,Protective-serv,Own-child,White,Male,0,0,45,United-States,<=50K
29,Private,185127,High School Grad,9,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,201595,High School Grad,9,Married,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K
44,Self-employed,165815,High School Grad,9,Married,Transport-moving,Husband,White,Male,0,0,96,United-States,<=50K
26,Private,102420,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,South,<=50K
46,Local-gov,344172,Associate's degree,12,Married,Protective-serv,Husband,White,Male,0,0,49,United-States,>50K
22,State-gov,190625,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
50,Private,304260,Associate's degree,12,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
31,Local-gov,243665,High School Grad,9,Married,Protective-serv,Husband,White,Male,0,0,41,United-States,>50K
27,Private,410351,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,36385,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
64,Private,110150,High School Grad,9,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,127772,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-employed,199058,Professional Degree,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
56,Private,285730,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,66,United-States,<=50K
25,Local-gov,334133,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
60,State-gov,97030,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
52,Private,67090,High School Grad,9,Married,Sales,Husband,White,Male,0,0,44,United-States,<=50K
46,Private,182533,Bachelors,13,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
22,Private,110200,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,150025,High School Incomplete,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,103435,Bachelors,13,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
22,Private,34747,High School Grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
39,Private,137522,High School Grad,9,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
39,Private,286789,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
28,Self-employed,211032,High School Incomplete,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
31,Private,219318,High School Grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,Puerto-Rico,<=50K
50,Private,112873,Bachelors,13,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,73434,High School Grad,9,Married,Adm-clerical,Wife,White,Female,0,0,40,Germany,>50K
51,Private,200576,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Private,172962,High School Grad,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,44006,Associate's degree,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,212826,High School Grad,9,Married,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
59,Federal-gov,200700,Associate's degree,12,Married,Farming-fishing,Husband,Black,Male,0,0,40,United-States,<=50K
59,Self-employed,41258,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
60,Private,230165,Bachelors,13,Married,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
28,Self-employed,204247,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
34,Private,143392,High School Grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
50,Self-employed,37913,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,Italy,>50K
22,Self-employed,150683,High School Grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,24,United-States,<=50K
27,Private,207611,High School Grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,52,United-States,<=50K
45,State-gov,319666,Professional Degree,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States,<=50K
39,Private,155961,High School Grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
25,Local-gov,117833,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
63,Private,447079,High School Grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,<=50K
24,Self-employed,142404,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
18,Private,155752,High School Grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,<=50K
19,Private,252292,High School Grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,111450,High School Incomplete,8,Never-married,Other-service,Unmarried,Black,Male,0,0,38,United-States,<=50K
63,Self-employed,80572,Bachelors,13,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
28,Local-gov,180271,Bachelors,13,Married,Handlers-cleaners,Husband,White,Male,0,0,65,United-States,>50K
51,Federal-gov,237819,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
18,Private,312353,High School Incomplete,8,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
31,Local-gov,213307,High School Grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
48,Self-employed,209057,Bachelors,13,Married,Sales,Own-child,White,Male,0,0,50,United-States,>50K
27,Private,94064,Associate's degree,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,119098,Associate's degree,11,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,181363,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
58,Private,210031,High School Grad,9,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
25,Private,485496,High School Grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
50,State-gov,242517,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Self-employed,277783,Masters,14,Never-married,Farming-fishing,Own-child,White,Male,0,0,99,United-States,<=50K
48,Private,155862,High School Grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,<=50K
18,Private,243900,High School Grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
38,Private,49020,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,204501,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
56,Local-gov,305767,High School Grad,9,Married,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
31,Private,129761,High School Grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
53,Private,102828,High School Grad,9,Married,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
18,Private,160984,High School Incomplete,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
31,Private,356689,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,394860,High School Grad,9,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,55929,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Local-gov,177018,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
24,Private,49218,High School Grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,306850,High School Grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
43,Self-employed,187322,High School Grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,45,United-States,<=50K
26,Private,148298,High School Grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
47,Private,34845,High School Grad,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
27,Private,200733,High School Grad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
45,Private,191858,High School Grad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
30,Private,425528,High School Grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,70,United-States,<=50K
33,Private,125856,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,100508,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
21,Private,148294,High School Grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K
42,Private,39324,High School Grad,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
48,Federal-gov,147397,High School Grad,9,Married,Adm-clerical,Husband,White,Male,0,0,36,United-States,<=50K
46,Private,24728,High School Grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,48,United-States,<=50K
54,Private,163826,High School Grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,199947,High School Grad,9,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
26,Local-gov,386949,High School Grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,<=50K
36,Self-employed,116133,High School Grad,9,Married,Transport-moving,Husband,White,Male,0,0,57,United-States,<=50K
56,Self-employed,196307,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
37,Private,177181,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,324854,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
23,Private,188505,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
23,State-gov,502316,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,State-gov,26892,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Private,102058,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
39,Private,167728,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
67,Local-gov,233681,Associate's degree,12,Married,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
60,Private,26756,High School Grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
54,Private,101890,High School Grad,9,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,192337,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,England,>50K
49,State-gov,102308,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,42,United-States,>50K
19,Private,84747,High School Grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
66,Private,185336,High School Grad,9,Widowed,Sales,Other-relative,White,Female,0,0,35,United-States,<=50K
51,Self-employed,125417,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
33,Private,193042,High School Grad,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
36,Private,144154,High School Grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,194901,Professional Degree,15,Divorced,Sales,Own-child,White,Male,0,0,55,United-States,<=50K
46,Private,139268,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
38,Private,33887,High School Grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
24,Private,283613,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,141245,Bachelors,13,Married,Other-service,Wife,White,Female,0,0,40,Puerto-Rico,<=50K
19,Private,186096,High School Grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K
46,Private,102308,High School Grad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,56,United-States,>50K
21,Private,109952,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,164529,High School Incomplete,8,Never-married,Farming-fishing,Own-child,Black,Male,0,0,40,United-States,<=50K
36,Private,247750,High School Grad,9,Married,Transport-moving,Husband,Black,Male,0,0,45,United-States,<=50K
29,Self-employed,178551,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Federal-gov,55377,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States,>50K
39,Local-gov,177728,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Local-gov,243580,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
32,Private,63910,High School Grad,9,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
23,Private,219535,High School Grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
44,State-gov,180609,High School Grad,9,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
70,Private,170428,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,20,Puerto-Rico,<=50K
48,Self-employed,148995,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K
24,Private,203076,High School Grad,9,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,63424,Masters,14,Married,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
43,Private,241895,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
27,Private,266973,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
32,Private,188048,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,98283,Professional Degree,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,>50K
39,Private,103710,High School Grad,9,Never-married,Sales,Unmarried,White,Female,0,0,60,United-States,<=50K
24,Private,159580,Bachelors,13,Never-married,Other-service,Own-child,Black,Female,0,0,75,United-States,<=50K
49,State-gov,31650,Bachelors,13,Married,Prof-specialty,Other-relative,White,Female,0,0,45,United-States,<=50K
35,State-gov,80771,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,66278,High School Grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,206609,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,282461,High School Grad,9,Married,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,188246,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,279763,High School Incomplete,7,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,25,United-States,<=50K
44,Private,467799,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Self-employed,137674,High School Grad,9,Married,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
25,Private,204219,High School Grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico,<=50K
28,State-gov,210498,High School Grad,9,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
60,Federal-gov,63526,Bachelors,13,Married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
